8577
1	11.8833333333333
2	13.6625
3	14.25
4	14.0416666666667
5	16.075
6	15.8625
7	14.7083333333333
8	12.8958333333333
9	12.8583333333333
10	11.3291666666667
11	9.4
12	7.28333333333333
13	5.975
14	5.8
15	3.41666666666667
16	1.1375
17	2.975
18	5.44166666666667
19	7.8875
20	12.5666666666667
21	11.5208333333333
22	10.1
23	8.87083333333333
24	8.75
25	4.76666666666667
26	1.72083333333333
27	1.25
28	6.21666666666667
29	10.6958333333333
30	11.5166666666667
31	11.7875
32	13.1041666666667
33	10.8416666666667
34	9.85
35	8.4
36	2.95833333333333
37	2.325
38	7.91666666666667
39	9.18333333333333
40	10.2833333333333
41	3.4625
42	3.44166666666667
43	5.85416666666667
44	7.35
45	5.65416666666667
46	3.1375
47	2.97083333333333
48	0.516666666666667
49	0.783333333333334
50	4.0125
51	1.38333333333333
52	1.77083333333333
53	2.07083333333333
54	-0.975
55	1.9375
56	-0.3125
57	-4.225
58	-5.41666666666667
59	-3.80416666666667
60	1.94166666666667
61	1.80416666666667
62	6.50416666666667
63	3.6125
64	1.64583333333333
65	3.54166666666667
66	6.675
67	0.316666666666667
68	0.591666666666667
69	0.525
70	8.29166666666667
71	10.3
72	10.625
73	10.075
74	13.5375
75	10.6541666666667
76	6.51666666666667
77	4.70416666666667
78	5.37083333333333
79	6.24166666666667
80	1.58333333333333
81	-0.0583333333333333
82	-6.07083333333333
83	-7.05
84	-6.44166666666667
85	-5.33333333333333
86	-5.69166666666667
87	-4.1375
88	-3.77083333333333
89	-10.2833333333333
90	-11.1333333333333
91	-10.5583333333333
92	-9.63333333333333
93	-7.85
94	-10.9208333333333
95	-16.825
96	-13.975
97	-11.0916666666667
98	-13.25
99	-21.2625
100	-18.7666666666667
101	-18.4375
102	-20.3166666666667
103	-21.1166666666667
104	-18.85
105	-18.9625
106	-15.5125
107	-18.0916666666667
108	-16.7041666666667
109	-17.1791666666667
110	-18.375
111	-13.1166666666667
112	-1.68333333333333
113	1.44166666666667
114	-1.725
115	-2.13333333333333
116	-5.2375
117	-7.73333333333333
118	-15.7166666666667
119	-27.1875
120	-25.0416666666667
121	-22.0625
122	-19.3041666666667
123	-21.9208333333333
124	-21.6041666666667
125	-22.9041666666667
126	-17.0833333333333
127	-20.3333333333333
128	-30.0791666666667
129	-33.1375
130	-35.3333333333333
131	-29.6583333333333
132	-24.8083333333333
133	-21.375
134	-20.1166666666667
135	-20.4833333333333
136	-21.35
137	-21.1
138	-19.2541666666667
139	-14.95
140	-21.575
141	-11.975
142	-11.95
143	-14.6625
144	-16.825
145	-24.4166666666667
146	-29
147	-27.1166666666667
148	-30.0333333333333
149	-27.9708333333333
150	-14.4583333333333
151	-16.9083333333333
152	-17.15
153	-25.1583333333333
154	-22.0875
155	-27.5583333333333
156	-34.1916666666667
157	-35.7916666666667
158	-33.8791666666667
159	-29.2708333333333
160	-20.475
161	-21.7041666666667
162	-18.7791666666667
163	-22.475
164	-26.4666666666667
165	-25.4625
166	-22.925
167	-10.4458333333333
168	-8.1875
169	-18.0041666666667
170	-21.75
171	-20.7916666666667
172	-22.3375
173	-29.8791666666667
174	-21.4875
175	-12.5833333333333
176	-10.4375
177	-10.1708333333333
178	-4.8875
179	-8.12083333333333
180	-18.0166666666667
181	-28.675
182	-38.9333333333333
183	-39.1125
184	-38.3416666666667
185	-38.0208333333333
186	-29.9375
187	-22.7708333333333
188	-17.7333333333333
189	-15.0208333333333
190	-19.4708333333333
191	-26.2458333333333
192	-25.9333333333333
193	-28.675
194	-26.3125
195	-16.0083333333333
196	-15.6958333333333
197	-21.075
198	-22.7791666666667
199	-23.8916666666667
200	-30.65
201	-28.7958333333333
202	-15.0541666666667
203	-8.70833333333333
204	-5.84583333333333
205	-9.84166666666667
206	-13.8333333333333
207	-25.875
208	-26.75
209	-33.5416666666667
210	-36.6916666666667
211	-38.2625
212	-33.0291666666667
213	-29.7416666666667
214	-29.8
215	-33.8833333333333
216	-36.1
217	-31.5958333333333
218	-30.0291666666667
219	-19.6666666666667
220	-5.84166666666667
221	-12.45
222	-18.075
223	-22.6458333333333
224	-12.3708333333333
225	-28.2625
226	-34.625
227	-35.2916666666667
228	-36.5208333333333
229	-33.7041666666667
230	-16.3
231	-6.42916666666667
232	-8.74583333333333
233	-7.95833333333333
234	-5.19583333333333
235	-0.8
236	-11.2333333333333
237	-11.8125
238	-8.90833333333333
239	-6.37083333333333
240	-15.0916666666667
241	-14.825
242	-14.4333333333333
243	-16.2708333333333
244	-25.1208333333333
245	-29.5083333333333
246	-29.0375
247	-26.55
248	-26.2916666666667
249	-20.8458333333333
250	-27.2791666666667
251	-33.3083333333333
252	-28.8541666666667
253	-26.55
254	-24.8416666666667
255	-11.1708333333333
256	-7.9125
257	-12.1083333333333
258	-9.07916666666667
259	-14.6875
260	-5.80833333333333
261	-5.95
262	-11.0666666666667
263	-9.21666666666667
264	-15.9333333333333
265	-17.5875
266	-12.1333333333333
267	-13.3583333333333
268	-21.7958333333333
269	-28.7416666666667
270	-28.625
271	-24.2041666666667
272	-17.2041666666667
273	-8.50833333333333
274	-14.6416666666667
275	-20.4291666666667
276	-16.2916666666667
277	-15.3833333333333
278	-19.9791666666667
279	-22.7583333333333
280	-23.8166666666667
281	-25.6083333333333
282	-25.225
283	-9.98333333333334
284	2.17083333333333
285	-3.93333333333333
286	-8.75833333333334
287	-5.82916666666667
288	-13.5625
289	-20.7083333333333
290	-24.9458333333333
291	-24.8416666666667
292	-21.2833333333333
293	-13.9541666666667
294	-6.62916666666667
295	-11.4125
296	-11.4708333333333
297	-13.5458333333333
298	-12.1833333333333
299	-8.20833333333333
300	-4.0875
301	1.45416666666667
302	2.67916666666667
303	1.0625
304	1.67083333333333
305	2.44166666666667
306	2.0375
307	2.00416666666667
308	2.35833333333333
309	-0.2
310	-2.20416666666667
311	-0.4
312	-4.22083333333333
313	-4.175
314	-6.74583333333333
315	-7.13333333333333
316	-7.275
317	-1.97083333333333
318	3.0625
319	5.40833333333333
320	5.74166666666667
321	4.59166666666667
322	5.45416666666667
323	7.54583333333333
324	4.55416666666667
325	8.12916666666667
326	4.52083333333333
327	6.69166666666667
328	11.0208333333333
329	2.13333333333333
330	1.17083333333333
331	-2.67916666666667
332	4.69166666666667
333	7.92083333333333
334	7.50416666666667
335	6.6125
336	5.825
337	3.37916666666667
338	7.3375
339	10.5708333333333
340	11.1041666666667
341	13.9208333333333
342	13.6791666666667
343	15.2208333333333
344	13.075
345	13.5208333333333
346	14.7458333333333
347	12.8541666666667
348	12.2041666666667
349	10.7958333333333
350	4.04583333333333
351	9.95833333333333
352	5.8125
353	3.37083333333333
354	4.1375
355	5.6125
356	6.2
357	8.59583333333333
358	11.3375
359	12.8791666666667
360	12.9625
361	12.625
362	13.9826086956522
363	12.8
364	12.1958333333333
365	6.35416666666667
366	1.32083333333333
367	9.93333333333333
368	13.6458333333333
369	12.0916666666667
370	10.925
371	9.43333333333333
372	9.74583333333333
373	8.32916666666667
374	11.1625
375	14.05
376	12.6166666666667
377	8.3625
378	10.1541666666667
379	6.875
380	14.3541666666667
381	15.8541666666667
382	16.1125
383	12.9541666666667
384	7.15833333333333
385	4.88333333333333
386	3.525
387	1.42083333333333
388	5.74583333333333
389	10.6916666666667
390	9.47083333333333
391	4.4125
392	6.2625
393	3.55
394	3.0875
395	6.3
396	6.675
397	0.5875
398	-0.754166666666667
399	3.375
400	8.375
401	8.9875
402	7.4625
403	10.3291666666667
404	8.30833333333333
405	4.575
406	4.85416666666667
407	1.9875
408	-2.82916666666667
409	-4.89166666666667
410	-4.89166666666667
411	1.11666666666667
412	6.68333333333333
413	2.2375
414	-6.44583333333333
415	-3.6
416	-0.108333333333334
417	4.77916666666667
418	5.90833333333333
419	-0.5875
420	0.991666666666667
421	8.14166666666667
422	6.17083333333333
423	5.15
424	5.475
425	6.175
426	-0.941666666666666
427	-6.24166666666667
428	-5.25416666666667
429	-6.00833333333333
430	-7.28333333333333
431	-7.64166666666667
432	-9.3625
433	-9.6125
434	-8.1375
435	-7.2
436	-5.30833333333333
437	-6.8125
438	-5.39583333333333
439	-5.78333333333333
440	-4.62083333333333
441	-8.22916666666667
442	-11.1666666666667
443	-12.3666666666667
444	-13.0833333333333
445	-12.5833333333333
446	-13.9583333333333
447	-6.15833333333333
448	-6.10416666666667
449	-6.54166666666667
450	-14.325
451	-12.1416666666667
452	-6.49583333333333
453	-3.94583333333333
454	-4.27916666666667
455	-12.1625
456	-19.5083333333333
457	-24.2375
458	-22.1166666666667
459	-18.3291666666667
460	-14.2041666666667
461	-19.0291666666667
462	-17.5916666666667
463	-19.1541666666667
464	-19.4625
465	-18.2833333333333
466	-20.1166666666667
467	-19.7625
468	-20.5458333333333
469	-18.7666666666667
470	-22.3541666666667
471	-25.8833333333333
472	-25
473	-32.2833333333333
474	-25
475	-23.4541666666667
476	-18.6791666666667
477	-5.05833333333333
478	-2.92916666666667
479	-9.1875
480	-11.3041666666667
481	-14.15
482	-8.10833333333333
483	-20.4875
484	-18.8916666666667
485	-25.4041666666667
486	-25.2416666666667
487	-23.7125
488	-27.9666666666667
489	-12.2875
490	-2.17083333333333
491	-5.72083333333333
492	-12.4958333333333
493	-20.0875
494	-10.0375
495	-0.325
496	1.10833333333333
497	-0.204166666666666
498	-7.1
499	-5.9125
500	-9.34166666666667
501	-16.5958333333333
502	-22.075
503	-21.5583333333333
504	-16.8
505	-15.875
506	-20.3541666666667
507	-26.9708333333333
508	-29.2208333333333
509	-31.425
510	-28.6625
511	-25.7583333333333
512	-24.8208333333333
513	-30.3416666666667
514	-25.7916666666667
515	-25.8333333333333
516	-32.2125
517	-28.5375
518	-15.075
519	-20.5
520	-22.8333333333333
521	-24.475
522	-17.8958333333333
523	-20.5166666666667
524	-17.5416666666667
525	-19.2916666666667
526	-19.1916666666667
527	-21.2875
528	-16.0375
529	-17.7583333333333
530	-15.2291666666667
531	-10.35
532	-13.7916666666667
533	-12.8583333333333
534	-13.2875
535	-13.9
536	-17.5458333333333
537	-15.5916666666667
